-4.1633569439,4.33904623338,-3.0092956062,0.0,0.0,0.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000001.png
-4.16336678624,4.33905602725,-3.00930062473,0.0,0.0,0.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000002.png
-4.16336674773,4.33905598422,-3.00930062903,0.0,0.0,0.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000003.png
-4.16335682882,4.33904610631,-3.00929541844,0.0,0.0,0.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000004.png
-4.16335679033,4.33904606345,-3.00929540135,0.0,0.0,0.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000005.png
-4.16335675209,4.33904601891,-3.00929562016,-0.0577011935426,-0.0164490861372,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000006.png
-4.1603892603,4.34098111433,-2.95422356669,-0.0607641344109,-0.0166135914114,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000007.png
-4.15506738324,4.34503709454,-2.85194751416,-0.0606849923927,-0.0169003890072,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000008.png
-4.15019181741,4.34948954063,-2.75359811774,-0.0680774430973,0.00667222280367,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000009.png
-4.14556773088,4.35457564368,-2.65132616237,-0.0778320539413,0.0094498875541,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000010.png
-4.13963889807,4.35845513953,-2.54904991167,-0.0778320539413,0.0094498875541,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000011.png
-4.13356235513,4.36306361047,-2.4507184203,-0.0730531152683,0.0654880356479,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000012.png
-4.1252047303,4.36552745602,-2.34844366292,-0.066792423251,0.0850082250558,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000013.png
-4.11562957422,4.36638957772,-2.25009753548,-0.060367710688,0.101516264195,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000014.png
-4.10490722121,4.36695817649,-2.14782095035,-0.0546079757994,0.115887731693,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000015.png
-4.09335657965,4.36742967754,-2.04554894743,-0.0603316897662,0.123628058958,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000016.png
-4.08143182471,4.36798584893,-1.94721706071,-0.0603316897662,0.123628058958,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000017.png
-4.06828514652,4.37009167784,-1.84494284293,-0.0404406981418,0.152285640781,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000018.png
-4.05408755512,4.3715559173,-1.746597673,-0.0273989103375,0.165054511594,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000019.png
-4.03819921181,4.37306000714,-1.64432841275,-0.00840942491672,0.17711362977,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000020.png
-4.03819921181,4.37306000714,-1.64432841275,0.0107965277984,0.186706361576,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000021.png
-4.02151096395,4.37482544073,-1.54205193154,0.0326458021627,0.194294751107,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000022.png
-4.00470638661,4.37665796491,-1.44372736022,0.0326458021627,0.194294751107,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000023.png
-3.98636644809,4.37878883055,-1.34145372512,0.0813432183354,0.200925435092,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000024.png
-3.96767246773,4.38070406509,-1.24310192078,0.0813432183354,0.200925435092,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000025.png
-3.94659090414,4.38123131325,-1.1408281872,0.108283508138,0.199242981949,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000026.png
-3.92430275593,4.38134047061,-1.03855719591,0.134466665795,0.194519543085,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000027.png
-3.90203593481,4.38159499855,-0.940230298242,0.15939679292,0.187992687891,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000028.png
-3.87801247309,4.38226441724,-0.837959081165,0.183742439933,0.178932243357,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000029.png
-3.85406792859,4.38340930953,-0.739615403003,0.231319765867,0.150960458529,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000030.png
-3.82811692972,4.38483427776,-0.637340417898,0.231319765867,0.150960458529,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000031.png
-3.80022818564,4.38433730813,-0.535074886606,0.253920666246,0.131444374911,1.0,-1.67170819694,2.40170309151,-1.00815958085,map_000000032.png
-3.77234062217,4.38387503026,-0.436747016876,0.275731521733,0.107442810278,0.944929897785,-1.67170819694,2.40170309151,-1.00815958085,map_000000033.png
-3.74243051743,4.38395358867,-0.33750934275,0.294129084194,0.0841333221095,0.791850268841,-1.67170819694,2.40170309151,-1.00815958085,map_000000034.png
-3.71287455161,4.38468340391,-0.248806894593,0.32399183809,0.0304627978844,0.495987832546,-1.67170819694,2.40170309151,-1.00815958085,map_000000035.png
-3.68098679294,4.38519138098,-0.17249468967,0.334130020613,0.00147384569992,0.363102942705,-1.67170819694,2.40170309151,-1.00815958085,map_000000036.png
